-1,9200685,-1,-1,-1,19.577959,-99.069156,1008043774,-1,2,2,577,-1,3,38,14,1
-1,9200686,-1,-1,-1,19.573448,-99.022036,1008043774,-1,19,2,577,-1,3,38,14,1
-1,9200753,-1,-1,-1,19.713,-98.9708,1008043774,-1,60,3,73,-1,2,9,0,2
-1,9200758,-1,-1,-1,19.6059,-98.99,1008043774,-1,42,2,577,-1,3,38,14,1
-1,9200785,-1,-1,-1,19.4712,-98.8792,1008043774,-1,30,1,391,-1,1,20,8,11
-1,9200800,-1,-1,-1,19.6,-99.0587,1008043774,-1,35,2,577,-1,3,38,14,1
-1,9200879,-1,-1,-1,19.589368,-98.975828,1008043774,-1,12,2,577,-1,3,38,14,1
-1,9200916,-1,-1,-1,19.5954,-99.0146,1008043774,-1,49,2,577,-1,3,38,14,1
-1,9200942,-1,-1,-1,19.601,-98.9918,1008043774,-1,60,2,577,-1,3,38,14,1
-1,9200949,-1,-1,-1,19.6023,-99.009,1008043774,-1,15,2,577,-1,3,38,14,1
-1,9200981,-1,-1,-1,19.591009,-98.98902,1008043774,-1,45,2,577,-1,3,38,14,1
-1,9200985,-1,-1,-1,19.6016,-98.9968,1008043774,-1,54,2,577,-1,3,38,14,1
-1,9201059,-1,-1,-1,19.588489,-98.994123,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9201064,-1,-1,-1,19.59047,-98.970817,1008043774,-1,28,2,577,-1,3,38,14,1
-1,9201070,-1,-1,-1,19.5923,-99.048875,1008043774,-1,32,2,577,-1,3,38,14,1
-1,9201080,-1,-1,-1,19.7429,-98.9541,1008043774,-1,12,3,73,-1,2,9,0,2
-1,9201130,-1,-1,-1,19.71047,-98.97197,1008043774,-1,49,3,73,-1,2,9,0,2
-1,9201142,-1,-1,-1,19.6061,-98.9909,1008043774,-1,32,2,577,-1,3,38,14,1
-1,9201150,-1,-1,-1,19.5984,-98.9938,1008043774,-1,54,2,577,-1,3,38,14,1
-1,9201186,-1,-1,-1,19.724844,-99.084378,1008043774,-1,24,3,73,-1,2,9,0,2
-1,9201195,-1,-1,-1,19.5771,-98.9361,1008043774,-1,20,2,577,-1,3,38,14,1
-1,9201221,-1,-1,-1,19.580543,-99.058998,1008043774,-1,27,2,577,-1,3,38,14,1
-1,9201245,-1,-1,-1,19.592141,-98.947227,1008043774,-1,72,2,577,-1,3,38,14,1
-1,9201273,-1,-1,-1,19.591263,-99.001557,1008043774,-1,16,2,577,-1,3,38,14,1
-1,9201277,-1,-1,-1,19.592323,-99.039318,1008043774,-1,1,2,577,-1,3,38,14,1
-1,9201296,-1,-1,-1,19.605762,-98.978352,1008043774,-1,16,2,577,-1,3,38,14,1
-1,9201300,-1,-1,-1,19.5907,-98.9971,1008043774,-1,66,2,577,-1,3,38,14,1
-1,9201303,-1,-1,-1,19.584646,-99.054025,1008043774,-1,22,2,577,-1,3,38,14,1
-1,9201309,-1,-1,-1,19.578576,-99.040871,1008043774,-1,50,2,577,-1,3,38,14,1
-1,9201319,-1,-1,-1,19.585428,-98.992033,1008043774,-1,30,2,577,-1,3,38,14,1
-1,9201322,-1,-1,-1,19.6029,-98.995,1008043774,-1,40,2,577,-1,3,38,14,1
-1,9201323,-1,-1,-1,19.591323,-98.994247,1008043774,-1,3,2,577,-1,3,38,14,1
-1,9201355,-1,-1,-1,19.5894,-98.9608,1008043774,-1,32,2,577,-1,3,38,14,1
-1,9201378,-1,-1,-1,19.6042,-99.0093,1008043774,-1,42,2,577,-1,3,38,14,1
-1,9201407,-1,-1,-1,19.707827,-99.069212,1008043774,-1,28,3,73,-1,2,9,0,2
-1,9201436,-1,-1,-1,19.604501,-98.915872,1008043774,-1,40,2,577,-1,3,38,14,1
-1,9201439,-1,-1,-1,19.5987,-99.0158,1008043774,-1,48,2,577,-1,3,38,14,1
-1,9201501,-1,-1,-1,19.5993,-98.99,1008043774,-1,24,2,577,-1,3,38,14,1
-1,9201514,-1,-1,-1,19.5933,-99.0151,1008043774,-1,36,2,577,-1,3,38,14,1
-1,9201562,-1,-1,-1,19.5795,-99.058,1008043774,-1,12,2,577,-1,3,38,14,1
-1,9201625,-1,-1,-1,19.5921,-99.0522,1008043774,-1,182,2,577,-1,3,38,14,1
-1,9201662,-1,-1,-1,19.572315,-98.873082,1008043774,-1,16,2,577,-1,3,38,14,1
-1,9201674,-1,-1,-1,19.603975,-98.982358,1008043774,-1,32,2,577,-1,3,38,14,1
-1,9201722,-1,-1,-1,19.70764,-99.072656,1008043774,-1,8,3,73,-1,2,9,0,2
-1,9201769,-1,-1,-1,19.583014,-99.049284,1008043774,-1,24,2,577,-1,3,38,14,1
-1,9201806,-1,-1,-1,19.6097,-99.0016,1008043774,-1,15,2,577,-1,3,38,14,1
-1,9201846,-1,-1,-1,19.57479,-99.02552,1008043774,-1,152,2,577,-1,3,38,14,1
-1,9201910,-1,-1,-1,19.725144,-99.054951,1008043774,-1,18,3,73,-1,2,9,0,2
-1,9201927,-1,-1,-1,19.590991,-98.967699,1008043774,-1,24,2,577,-1,3,38,14,1
-1,9201958,-1,-1,-1,19.587974,-98.960937,1008043774,-1,28,2,577,-1,3,38,14,1
-1,9201985,-1,-1,-1,19.59,-98.9957,1008043774,-1,12,2,577,-1,3,38,14,1
-1,9202040,-1,-1,-1,19.58053,-98.94567,1008043774,-1,15,2,577,-1,3,38,14,1
-1,9202045,-1,-1,-1,19.600076,-98.987836,1008043774,-1,24,2,577,-1,3,38,14,1
-1,9202047,-1,-1,-1,19.722272,-98.977256,1008043774,-1,77,3,73,-1,2,9,0,2
-1,9202050,-1,-1,-1,19.5931,-99.0174,1008043774,-1,6,2,577,-1,3,38,14,1
-1,9202068,-1,-1,-1,19.587224,-99.048293,1008043774,-1,27,2,577,-1,3,38,14,1
-1,9202070,-1,-1,-1,19.587,-98.94827,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9202108,-1,-1,-1,19.600096,-98.995205,1008043774,-1,64,2,577,-1,3,38,14,1
-1,9202110,-1,-1,-1,19.5911,-98.9081,1008043774,-1,42,2,577,-1,3,38,14,1
-1,9202111,-1,-1,-1,19.6094,-99.0669,1008043774,-1,49,2,577,-1,3,38,14,1
-1,9202125,-1,-1,-1,19.6047,-99.0629,1008043774,-1,18,2,577,-1,3,38,14,1
-1,9202171,-1,-1,-1,19.6085,-99.0664,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9202196,-1,-1,-1,19.6016,-98.9949,1008043774,-1,16,2,577,-1,3,38,14,1
-1,9202233,-1,-1,-1,19.578921,-98.93121,1008043774,-1,36,2,577,-1,3,38,14,1
-1,9202234,-1,-1,-1,19.60403,-99.00283,1008043774,-1,52,2,577,-1,3,38,14,1
-1,9202246,-1,-1,-1,19.58273,-99.04441,1008043774,-1,21,2,577,-1,3,38,14,1
-1,9202256,-1,-1,-1,19.597779,-98.988706,1008043774,-1,9,2,577,-1,3,38,14,1
-1,9202383,-1,-1,-1,19.576791,-98.850036,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9202511,-1,-1,-1,19.607135,-98.971928,1008043774,-1,4,2,577,-1,3,38,14,1
-1,9202512,-1,-1,-1,19.6049,-99.0194,1008043774,-1,8,2,577,-1,3,38,14,1
-1,9202537,-1,-1,-1,19.600312,-99.00438,1008043774,-1,48,2,577,-1,3,38,14,1
-1,9202539,-1,-1,-1,19.7234,-98.7592,1008043774,-1,40,3,73,-1,2,9,0,2
-1,9202597,-1,-1,-1,19.586742,-98.98028,1008043774,-1,50,2,577,-1,3,38,14,1
-1,9202626,-1,-1,-1,19.58025,-99.03916,1008043774,-1,42,2,577,-1,3,38,14,1
-1,9202633,-1,-1,-1,19.7121,-98.9708,1008043774,-1,12,3,73,-1,2,9,0,2
-1,9202636,-1,-1,-1,19.60499,-99.00677,1008043774,-1,60,2,577,-1,3,38,14,1
-1,9202648,-1,-1,-1,19.587355,-98.971902,1008043774,-1,72,2,577,-1,3,38,14,1
-1,9202656,-1,-1,-1,19.588612,-98.948497,1008043774,-1,6,2,577,-1,3,38,14,1
-1,9202672,-1,-1,-1,19.709467,-99.07028,1008043774,-1,72,3,73,-1,2,9,0,2
-1,9202698,-1,-1,-1,19.597017,-99.016741,1008043774,-1,2,2,577,-1,3,38,14,1
-1,9202710,-1,-1,-1,19.7398,-99.0808,1008043774,-1,21,3,73,-1,2,9,0,2
-1,9202712,-1,-1,-1,19.711909,-98.790838,1008043774,-1,28,3,73,-1,2,9,0,2
-1,9202795,-1,-1,-1,19.594109,-99.035396,1008043774,-1,114,2,577,-1,3,38,14,1
-1,9202799,-1,-1,-1,19.578458,-99.070055,1008043774,-1,-1,2,577,-1,3,38,14,1
-1,9202817,-1,-1,-1,19.593372,-99.027187,1008043774,-1,40,2,577,-1,3,38,14,1
-1,9202859,-1,-1,-1,19.5804,-98.9306,1008043774,-1,7,2,577,-1,3,38,14,1
-1,9202862,-1,-1,-1,19.598412,-98.994436,1008043774,-1,27,2,577,-1,3,38,14,1
-1,9202905,-1,-1,-1,19.5889,-99.0154,1008043774,-1,27,2,577,-1,3,38,14,1
-1,9202912,-1,-1,-1,19.590506,-99.037726,1008043774,-1,36,2,577,-1,3,38,14,1
-1,9202930,-1,-1,-1,19.592996,-98.986432,1008043774,-1,21,2,577,-1,3,38,14,1
-1,9202946,-1,-1,-1,19.5956,-98.9392,1008043774,-1,44,2,577,-1,3,38,14,1
-1,9203015,-1,-1,-1,19.6009,-98.9937,1008043774,-1,21,2,577,-1,3,38,14,1
-1,9203072,-1,-1,-1,19.715824,-98.965598,1008043774,-1,56,3,73,-1,2,9,0,2
-1,9203076,-1,-1,-1,19.587264,-99.047241,1008043774,-1,27,2,577,-1,3,38,14,1
-1,9203099,-1,-1,-1,19.5951,-99.0259,1008043774,-1,27,2,577,-1,3,38,14,1
-1,9203101,-1,-1,-1,19.608409,-98.988362,1008043774,-1,18,2,577,-1,3,38,14,1
-1,9203144,-1,-1,-1,19.607697,-99.070225,1008043774,-1,40,2,577,-1,3,38,14,1
-1,9203164,-1,-1,-1,19.6063,-99.0161,1008043774,-1,12,2,577,-1,3,38,14,1
-1,9203165,-1,-1,-1,19.6022,-98.9846,1008043774,-1,6,2,577,-1,3,38,14,1
-1,9203222,-1,-1,-1,19.746546,-98.950012,1008043774,-1,84,3,73,-1,2,9,0,2
-1,9203245,-1,-1,-1,19.5892,-98.9074,1008043774,-1,120,2,577,-1,3,38,14,1
-1,9203250,-1,-1,-1,19.575184,-98.870347,1008043774,-1,48,2,577,-1,3,38,14,1
-1,9203258,-1,-1,-1,19.583902,-98.930227,1008043774,-1,32,2,577,-1,3,38,14,1
-1,9203434,-1,-1,-1,19.5975,-99.0121,1008043774,-1,21,2,577,-1,3,38,14,1
-1,9203446,-1,-1,-1,19.60721,-99.06804,1008043774,-1,21,2,577,-1,3,38,14,1
-1,9203448,-1,-1,-1,19.601621,-98.979259,1008043774,-1,45,2,577,-1,3,38,14,1
-1,9203451,-1,-1,-1,19.609992,-98.90611,1008043774,-1,12,2,577,-1,3,38,14,1
-1,9203496,-1,-1,-1,19.572024,-98.871127,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9203508,-1,-1,-1,19.743949,-98.952141,1008043774,-1,0,3,73,-1,2,9,0,2
-1,9203514,-1,-1,-1,19.585381,-98.945639,1008043774,-1,2,2,577,-1,3,38,14,1
-1,9203519,-1,-1,-1,19.585748,-99.007882,1008043774,-1,126,2,577,-1,3,38,14,1
-1,9203553,-1,-1,-1,19.5887,-98.9575,1008043774,-1,63,2,577,-1,3,38,14,1
-1,9203588,-1,-1,-1,19.592521,-99.018589,1008043774,-1,16,2,577,-1,3,38,14,1
-1,9203606,-1,-1,-1,19.60674,-99.02197,1008043774,-1,18,2,577,-1,3,38,14,1
-1,9203644,-1,-1,-1,19.738141,-99.075159,1008043774,-1,9,3,73,-1,2,9,0,2
-1,9203654,-1,-1,-1,19.608,-98.9904,1008043774,-1,30,2,577,-1,3,38,14,1
-1,9203661,-1,-1,-1,19.739,-99.0782,1008043774,-1,50,3,73,-1,2,9,0,2
-1,9203692,-1,-1,-1,19.602507,-99.002757,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9203753,-1,-1,-1,19.6007,-99.0143,1008043774,-1,77,2,577,-1,3,38,14,1
-1,9203781,-1,-1,-1,19.584404,-99.039968,1008043774,-1,60,2,577,-1,3,38,14,1
-1,9203808,-1,-1,-1,19.600852,-98.983279,1008043774,-1,18,2,577,-1,3,38,14,1
-1,9203811,-1,-1,-1,19.573835,-99.040413,1008043774,-1,45,2,577,-1,3,38,14,1
-1,9203812,-1,-1,-1,19.737916,-99.067569,1008043774,-1,4,3,73,-1,2,9,0,2
-1,9203821,-1,-1,-1,19.607007,-99.020486,1008043774,-1,24,2,577,-1,3,38,14,1
-1,9203823,-1,-1,-1,19.57352,-98.89686,1008043774,-1,75,2,577,-1,3,38,14,1
-1,9203824,-1,-1,-1,19.7452,-99.06556,1008043774,-1,9,3,73,-1,2,9,0,2
-1,9203870,-1,-1,-1,19.584091,-99.038534,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9203912,-1,-1,-1,19.7109,-98.9703,1008043774,-1,42,3,73,-1,2,9,0,2
-1,9204037,-1,-1,-1,19.583456,-99.010771,1008043774,-1,16,2,577,-1,3,38,14,1
-1,9204186,-1,-1,-1,19.579179,-98.933236,1008043774,-1,42,2,577,-1,3,38,14,1
-1,9204233,-1,-1,-1,19.5748,-98.9018,1008043774,-1,24,2,577,-1,3,38,14,1
-1,9204358,-1,-1,-1,19.58971,-98.919168,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9204360,-1,-1,-1,19.603,-98.9969,1008043774,-1,20,2,577,-1,3,38,14,1
-1,9204372,-1,-1,-1,19.6083,-99.0156,1008043774,-1,4,2,577,-1,3,38,14,1
-1,9204386,-1,-1,-1,19.583,-98.8419,1008043774,-1,11,2,577,-1,3,38,14,1
-1,9204530,-1,-1,-1,19.602673,-98.903802,1008043774,-1,64,2,577,-1,3,38,14,1
-1,9204566,-1,-1,-1,19.58613,-98.980647,1008043774,-1,90,2,577,-1,3,38,14,1
-1,9204610,-1,-1,-1,19.590319,-99.055965,1008043774,-1,13,2,577,-1,3,38,14,1
-1,9204665,-1,-1,-1,19.607165,-99.07004,1008043774,-1,65,2,577,-1,3,38,14,1
-1,9204672,-1,-1,-1,19.601703,-99.053143,1008043774,-1,20,2,577,-1,3,38,14,1
-1,9204693,-1,-1,-1,19.5907,-98.9988,1008043774,-1,30,2,577,-1,3,38,14,1
-1,9204700,-1,-1,-1,19.60463,-99.06004,1008043774,-1,36,2,577,-1,3,38,14,1
-1,9204744,-1,-1,-1,19.60425,-98.98935,1008043774,-1,4,2,577,-1,3,38,14,1
-1,9204797,-1,-1,-1,19.594385,-99.006168,1008043774,-1,30,2,577,-1,3,38,14,1
-1,9204809,-1,-1,-1,19.606948,-98.97298,1008043774,-1,48,2,577,-1,3,38,14,1
-1,9204861,-1,-1,-1,19.573085,-99.048223,1008043774,-1,2,2,577,-1,3,38,14,1
-1,9204869,-1,-1,-1,19.595352,-99.034755,1008043774,-1,66,2,577,-1,3,38,14,1
-1,9204872,-1,-1,-1,19.60099,-99.014115,1008043774,-1,36,2,577,-1,3,38,14,1
-1,9204889,-1,-1,-1,19.590818,-99.018901,1008043774,-1,18,2,577,-1,3,38,14,1
-1,9204916,-1,-1,-1,19.6016,-98.96858,1008043774,-1,15,2,577,-1,3,38,14,1
-1,9204925,-1,-1,-1,19.573681,-99.042303,1008043774,-1,27,2,577,-1,3,38,14,1
-1,9204946,-1,-1,-1,19.591799,-98.995605,1008043774,-1,18,2,577,-1,3,38,14,1
-1,9204953,-1,-1,-1,19.599187,-99.054491,1008043774,-1,18,2,577,-1,3,38,14,1
-1,9204973,-1,-1,-1,19.6041,-99.0601,1008043774,-1,5,2,577,-1,3,38,14,1
-1,9205009,-1,-1,-1,19.570845,-99.039687,1008043774,-1,80,2,577,-1,3,38,14,1
-1,9205023,-1,-1,-1,19.7122,-98.972,1008043774,-1,12,3,73,-1,2,9,0,2
-1,9205051,-1,-1,-1,19.5919,-99.0034,1008043774,-1,36,2,577,-1,3,38,14,1
-1,9205089,-1,-1,-1,19.7249,-98.7575,1008043774,-1,3,3,73,-1,2,9,0,2
-1,9205102,-1,-1,-1,19.5919,-98.9981,1008043774,-1,18,2,577,-1,3,38,14,1
-1,9205146,-1,-1,-1,19.6017,-99.0571,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9205200,-1,-1,-1,19.605452,-99.024099,1008043774,-1,12,2,577,-1,3,38,14,1
-1,9205213,-1,-1,-1,19.605621,-98.975236,1008043774,-1,28,2,577,-1,3,38,14,1
-1,9205224,-1,-1,-1,19.595696,-99.050716,1008043774,-1,45,2,577,-1,3,38,14,1
-1,9205226,-1,-1,-1,19.583632,-99.046105,1008043774,-1,24,2,577,-1,3,38,14,1
-1,9205284,-1,-1,-1,19.5738,-98.8204,1008043774,-1,120,2,577,-1,3,38,14,1
-1,9205321,-1,-1,-1,19.57229,-98.89199,1008043774,-1,21,2,577,-1,3,38,14,1
-1,9205334,-1,-1,-1,19.574571,-99.046706,1008043774,-1,20,2,577,-1,3,38,14,1
-1,9205347,-1,-1,-1,19.603606,-98.961135,1008043774,-1,5,2,577,-1,3,38,14,1
-1,9205350,-1,-1,-1,19.739152,-99.06933,1008043774,-1,63,3,73,-1,2,9,0,2
-1,9205393,-1,-1,-1,19.60196,-98.969854,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9205416,-1,-1,-1,19.6099,-99.0411,1008043774,-1,2,2,577,-1,3,38,14,1
-1,9205423,-1,-1,-1,19.587992,-99.009303,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9205434,-1,-1,-1,19.591875,-99.018648,1008043774,-1,81,2,577,-1,3,38,14,1
-1,9205582,-1,-1,-1,19.5974,-98.9927,1008043774,-1,8,2,577,-1,3,38,14,1
-1,9205688,-1,-1,-1,19.572346,-99.072281,1008043774,-1,21,2,577,-1,3,38,14,1
-1,9205730,-1,-1,-1,19.5927,-99.0041,1008043774,-1,36,2,577,-1,3,38,14,1
-1,9205745,-1,-1,-1,19.5937,-99.0061,1008043774,-1,27,2,577,-1,3,38,14,1
-1,9205785,-1,-1,-1,19.6099,-99.0145,1008043774,-1,20,2,577,-1,3,38,14,1
-1,9205790,-1,-1,-1,19.578883,-98.931442,1008043774,-1,24,2,577,-1,3,38,14,1
-1,9205801,-1,-1,-1,19.589669,-99.038809,1008043774,-1,100,2,577,-1,3,38,14,1
-1,9205852,-1,-1,-1,19.60542,-98.99511,1008043774,-1,16,2,577,-1,3,38,14,1
-1,9206013,-1,-1,-1,19.584829,-99.014194,1008043774,-1,50,2,577,-1,3,38,14,1
-1,9206078,-1,-1,-1,19.587744,-99.014929,1008043774,-1,30,2,577,-1,3,38,14,1
-1,9206136,-1,-1,-1,19.5921,-98.89951,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9206165,-1,-1,-1,19.59196,-98.97573,1008043774,-1,44,2,577,-1,3,38,14,1
-1,9206185,-1,-1,-1,19.5717,-98.8701,1008043774,-1,8,2,577,-1,3,38,14,1
-1,9206206,-1,-1,-1,19.6066,-99.0618,1008043774,-1,3,2,577,-1,3,38,14,1
-1,9206228,-1,-1,-1,19.595941,-99.005166,1008043774,-1,40,2,577,-1,3,38,14,1
-1,9206249,-1,-1,-1,19.579188,-99.069941,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9206261,-1,-1,-1,19.5948,-98.9975,1008043774,-1,15,2,577,-1,3,38,14,1
-1,9206302,-1,-1,-1,19.586613,-98.98147,1008043774,-1,99,2,577,-1,3,38,14,1
-1,9206313,-1,-1,-1,19.587142,-99.039533,1008043774,-1,56,2,577,-1,3,38,14,1
-1,9206412,-1,-1,-1,19.59729,-99.00865,1008043774,-1,12,2,577,-1,3,38,14,1
-1,9206427,-1,-1,-1,19.5884,-99.0013,1008043774,-1,20,2,577,-1,3,38,14,1
-1,9206567,-1,-1,-1,19.5998,-99.0565,1008043774,-1,36,2,577,-1,3,38,14,1
-1,9206597,-1,-1,-1,19.57601,-99.06678,1008043774,-1,50,2,577,-1,3,38,14,1
-1,9206642,-1,-1,-1,19.5919,-98.9774,1008043774,-1,0,2,577,-1,3,38,14,1
-1,9206660,-1,-1,-1,19.584025,-99.044614,1008043774,-1,64,2,577,-1,3,38,14,1
-1,9206661,-1,-1,-1,19.5842,-99.0437,1008043774,-1,40,2,577,-1,3,38,14,1
-1,9206798,-1,-1,-1,19.596834,-99.017555,1008043774,-1,9,2,577,-1,3,38,14,1
-1,9206919,-1,-1,-1,19.741927,-99.088375,1008043774,-1,18,3,73,-1,2,9,0,2
-1,9207180,-1,-1,-1,19.589704,-98.978407,1008043774,-1,54,2,577,-1,3,38,14,1
